fov,cell_ID,x_global_px,y_global_px,x_local_px,y_local_px,z,target,CellComp
2,97,5345.22813585069,-156843.291676839,4850.78369140625,3390.04165649414,8,GZMK,Membrane
2,97,5385.53184678819,-156772.783330282,4891.08740234375,3460.55000305176,8,CXCL6,Cytoplasm
2,97,5325.76426866319,-156776.453328451,4831.31982421875,3456.88000488281,8,TNFRSF14,Cytoplasm
2,97,5348.72178819445,-156773.810246785,4854.27734375,3459.52308654785,8,AHI1,Cytoplasm
2,97,5336.01133897569,-156819.053304036,4841.56689453125,3414.28002929688,8,CD3E,Nuclear
2,97,5347.09434678819,-156775.043324788,4852.64990234375,3458.29000854492,8,DUSP5,Cytoplasm
2,97,5352.99131944444,-156842.866658529,4858.546875,3390.46667480469,8,KDR,Nuclear
2,97,5344.71739366319,-156791.178792318,4850.27294921875,3442.15454101562,8,DUSP6,Cytoplasm
2,97,5319.37754991319,-156771.822224935,4824.93310546875,3461.51110839844,8,TSLP,Cytoplasm
2,97,5368.22764756944,-156781.066670736,4873.783203125,3452.26666259766,8,CD40LG,Cytoplasm
2,97,5378.12462022569,-156786.446675618,4883.68017578125,3446.88665771484,8,KRT7,Cytoplasm
2,97,5320.25840928819,-156829.876195272,4825.81396484375,3403.45713806152,8,DUSP5,Cytoplasm
2,97,5317.52452256945,-156779.973332723,4823.080078125,3453.36000061035,8,ACTA2,Cytoplasm
2,97,5296.66417100694,-156783.033315023,4802.2197265625,3450.30001831055,8,COL9A2,Cytoplasm
2,97,5369.64415147569,-156794.1606191,4875.19970703125,3439.1727142334,8,DUSP5,Cytoplasm
2,97,5367.8013780382,-156796.704778035,4873.35693359375,3436.62855529785,8,TGFB1,Cytoplasm
2,97,5296.71544053819,-156769.590459188,4802.27099609375,3463.74287414551,8,CHI3L1,Cytoplasm
2,97,5339.05870225694,-156822.404759725,4844.6142578125,3410.9285736084,8,MZT2A,Nuclear
2,97,5384.23155381944,-156762.333348592,4889.787109375,3470.99998474121,8,COL1A2,Cytoplasm
2,97,5310.00254991319,-156786.891667684,4815.55810546875,3446.44166564941,8,ETV5,Cytoplasm
2,97,5374.59044053819,-156784.049992879,4880.14599609375,3449.2833404541,8,VWF,Cytoplasm
2,97,5330.45225694444,-156825.325658162,4836.0078125,3408.0076751709,8,PTGES3,Cytoplasm
2,97,5335.01085069444,-156820.66666158,4840.56640625,3412.66667175293,8,SPOCK2,Nuclear
2,97,5344.85704210069,-156796.545842489,4850.41259765625,3436.78749084473,8,STAT5A,Cytoplasm
2,97,5333.60704210069,-156775.570836385,4839.16259765625,3457.76249694824,8,DUSP5,Cytoplasm
2,97,5331.3043077257,-156809.823323568,4836.85986328125,3423.51000976562,8,THBS2,Cytoplasm
2,97,5359.18126085069,-156755.728062948,4864.73681640625,3477.60527038574,8,CD40LG,Membrane
2,97,5349.03770616319,-156778.766667684,4854.59326171875,3454.56666564941,8,TM4SF1,Cytoplasm
2,97,5351.87169053819,-156778.496968587,4857.42724609375,3454.83636474609,8,DUSP5,Cytoplasm
2,97,5335.0728624132,-156761.96190389,4840.62841796875,3471.37142944336,8,DUSP5,Cytoplasm
2,97,5331.05821397569,-156790.84761556,4836.61376953125,3442.48571777344,8,HCAR3,Cytoplasm
2,97,5367.82188585069,-156776.66666158,4873.37744140625,3456.66667175293,8,C11orf96,Cytoplasm
2,97,5323.21934678819,-156771.433339437,4828.77490234375,3461.89999389648,8,PHLDA2,Cytoplasm
2,97,5379.94395616319,-156815.133321126,4885.49951171875,3418.20001220703,8,ITGAV,Nuclear
2,97,5348.77403428819,-156770.803334554,4854.32958984375,3462.5299987793,8,ITM2A,Cytoplasm
2,97,5357.61973741319,-156845.133321126,4863.17529296875,3388.20001220703,8,FZD4,Membrane
2,97,5345.91954210069,-156813.758321126,4851.47509765625,3419.57501220703,8,RB1,Nuclear
2,97,5302.31456163194,-156838.073354085,4807.8701171875,3395.25997924805,8,LCN2,Membrane
2,97,5351.08409288194,-156785.833333333,4856.6396484375,3447.5,8,GPBAR1,Cytoplasm
2,97,5367.47764756944,-156816.16666158,4873.033203125,3417.16667175293,8,FASN,Nuclear
2,97,5318.7046983507,-156823.173329671,4824.26025390625,3410.16000366211,8,HLA-DRB5,Cytoplasm
2,97,5324.61583116319,-156773.576176961,4830.17138671875,3459.75715637207,8,NTRK2,Cytoplasm
2,97,5368.34434678819,-156782.553334554,4873.89990234375,3450.7799987793,0,CLEC2B,Cytoplasm
2,97,5303.71983506945,-156791.783330282,4809.275390625,3441.55000305176,0,CCL19,Cytoplasm
2,97,5382.80430772569,-156784.013341268,4888.35986328125,3449.31999206543,0,FGF2,Cytoplasm
2,97,5320.86485460069,-156817.363332113,4826.42041015625,3415.9700012207,0,DUSP5,Cytoplasm
2,97,5366.76378038195,-156830.093343099,4872.3193359375,3403.23999023438,0,DUSP5,Nuclear
2,97,5379.58751085069,-156828.19048055,4885.14306640625,3405.1428527832,0,DUSP5,Nuclear
2,97,5306.62217881944,-156821.383351644,4812.177734375,3411.94998168945,0,NLRC5,Membrane
2,97,5376.04454210069,-156828.433339437,4881.60009765625,3404.89999389648,0,HLA-DQB1,Nuclear
2,97,5311.82090928819,-156822.525639852,4817.37646484375,3410.80769348145,0,CD81,Cytoplasm
2,97,5312.07774522569,-156837.033330282,4817.63330078125,3396.30000305176,0,OXER1,Membrane
2,97,5302.39805772569,-156801.402562459,4807.95361328125,3431.93077087402,0,CCND1,Cytoplasm
2,97,5356.68760850694,-156782.576207479,4862.2431640625,3450.75712585449,0,VHL,Cytoplasm
2,97,5371.11924913194,-156786.17082723,4876.6748046875,3447.16250610352,0,MZT2A,Cytoplasm
2,97,5352.14463975694,-156777.220830282,4857.7001953125,3456.11250305176,0,JUNB,Cytoplasm
2,97,5313.98448350695,-156798.293324788,4819.5400390625,3435.04000854492,0,CCR10,Cytoplasm
2,97,5362.41710069444,-156827.392415365,4867.97265625,3405.94091796875,0,TXK,Nuclear
2,97,5296.11973741319,-156796.458333333,4801.67529296875,3436.875,0,CCR1,Cytoplasm
2,97,5319.96153428819,-156793.833318075,4825.51708984375,3439.50001525879,0,MERTK,Cytoplasm
2,97,5313.01573350694,-156793.161900838,4818.5712890625,3440.17143249512,0,DUSP5,Cytoplasm
2,97,5351.29454210069,-156828.800008138,4856.85009765625,3404.53332519531,0,CLU,Nuclear
2,97,5307.58751085069,-156832.790486654,4813.14306640625,3400.54284667969,0,FN1,Membrane
2,97,5377.49473741319,-156816.995824178,4883.05029296875,3416.33750915527,0,MZT2A,Nuclear
2,97,5338.34434678819,-156835.370824178,4843.89990234375,3397.96250915527,0,DUSP5,Cytoplasm
2,97,5336.26963975694,-156826.883336385,4841.8251953125,3406.44999694824,0,BGN,Nuclear
2,97,5305.04503038195,-156770.806050618,4810.6005859375,3462.52728271484,0,DUSP6,Cytoplasm
2,97,5308.96153428819,-156783.699986776,4814.51708984375,3449.63334655762,0,COL9A2,Cytoplasm
2,97,5362.76963975694,-156778.270848592,4868.3251953125,3455.06248474121,0,HLA-E,Cytoplasm
2,97,5383.88438585069,-156782.833333333,4889.43994140625,3450.5,0,FGF2,Cytoplasm
2,97,5312.78721788194,-156797.847600301,4818.3427734375,3435.48573303223,0,MZT2A,Cytoplasm
2,97,5369.56407335069,-156781.793340047,4875.11962890625,3451.53999328613,0,DUSP5,Cytoplasm
2,97,5295.76768663195,-156832.487157186,4801.3232421875,3400.84617614746,0,MZT2A,Cytoplasm
2,97,5300.56114366319,-156830.466679891,4806.11669921875,3402.86665344238,0,IGFBP3,Cytoplasm
2,97,5373.39415147569,-156781.683354696,4878.94970703125,3451.6499786377,0,KRT18,Cytoplasm
2,97,5307.10264756944,-156825.843846639,4812.658203125,3407.48948669434,0,G6PC2,Membrane
2,97,5374.66124131944,-156774.91666158,4880.216796875,3458.41667175293,0,MZT2A,Cytoplasm
2,97,5367.1441514757,-156779.047612508,4872.69970703125,3454.2857208252,0,GLUL,Cytoplasm
2,97,5305.81114366319,-156769.91666158,4811.36669921875,3463.41667175293,0,DUSP6,Cytoplasm
2,97,5295.62754991319,-156836.333333333,4801.18310546875,3397,0,PRSS2,Cytoplasm
2,97,5366.44395616319,-156774.793340047,4871.99951171875,3458.53999328613,0,MZT2A,Cytoplasm
2,97,5353.46055772569,-156776.183324178,4859.01611328125,3457.15000915527,0,JUNB,Cytoplasm
2,97,5364.73008897569,-156792.419041952,4870.28564453125,3440.91429138184,0,VEGFC,Cytoplasm
2,97,5365.62217881944,-156825.444447835,4871.177734375,3407.88888549805,0,MZT2A,Nuclear
2,97,5357.72764756944,-156781.366658529,4863.283203125,3451.96667480469,0,VHL,Cytoplasm
2,97,5384.34434678819,-156782.053334554,4889.89990234375,3451.2799987793,0,FGF2,Cytoplasm
2,97,5318.30430772569,-156818.013341268,4823.85986328125,3415.31999206543,0,HCST,Cytoplasm
2,97,5316.89463975694,-156818.383336385,4822.4501953125,3414.94999694824,0,CD3E,Cytoplasm
2,97,5321.90440538194,-156812.693318685,4827.4599609375,3420.64001464844,0,TNFRSF1A,Cytoplasm
2,97,5299.40147569444,-156824.19048055,4804.95703125,3409.1428527832,0,MZT2A,Cytoplasm
2,97,5313.20665147569,-156807.695836385,4818.76220703125,3425.63749694824,0,ICAM2,Cytoplasm
2,97,5373.84434678819,-156776.283330282,4879.39990234375,3457.05000305176,0,MZT2A,Cytoplasm
2,97,5366.49424913194,-156796.949986776,4872.0498046875,3436.38334655762,0,MZT2A,Cytoplasm
2,97,5311.36924913194,-156793.433339437,4816.9248046875,3439.89999389648,0,IL32,Cytoplasm
2,97,5337.37315538195,-156829.376195272,4842.9287109375,3403.95713806152,0,COL1A1,Nuclear
2,97,5379.16905381944,-156788.35832723,4884.724609375,3444.97500610352,0,MZT2A,Cytoplasm
2,97,5378.87315538195,-156823.876180013,4884.4287109375,3409.45715332031,0,CYSTM1,Nuclear
2,97,5374.96690538194,-156781.711125692,4880.5224609375,3451.6222076416,0,MZT2A,Cytoplasm
2,97,5313.2779405382,-156790.17775472,4818.83349609375,3443.15557861328,0,WNT5A,Cytoplasm
2,97,5298.4898546007,-156811.724217733,4804.04541015625,3421.60911560059,0,MZT2A,Membrane
2,97,5312.71544053819,-156802.576176961,4818.27099609375,3430.75715637207,3,NPPC,Cytoplasm
2,97,5335.80479600694,-156822.153325399,4841.3603515625,3411.18000793457,3,TUBB4B,Nuclear
2,97,5375.56944444444,-156759.40834554,4881.125,3473.92498779297,3,KRAS,Cytoplasm
2,97,5367.63047960069,-156751.733342489,4873.18603515625,3481.59999084473,3,TAGLN,Cytoplasm
2,97,5346.80479600694,-156760.433339437,4852.3603515625,3472.89999389648,3,EPHB6,Cytoplasm
2,97,5327.7300889757,-156829.019048055,4833.28564453125,3404.31428527832,3,CDH11,Cytoplasm
2,97,5316.20274522569,-156826.758336385,4821.75830078125,3406.57499694824,3,IGFBP3,Cytoplasm
2,97,5327.37803819444,-156767.816655477,4832.93359375,3465.51667785645,3,CALM3,Cytoplasm
2,97,5335.00450303819,-156776.173329671,4840.56005859375,3457.16000366211,3,COL9A2,Cytoplasm
2,97,5370.14463975694,-156757.653325399,4875.7001953125,3475.68000793457,3,DUSP5,Cytoplasm
2,97,5314.76085069445,-156832.933324178,4820.31640625,3400.40000915527,3,COTL1,Membrane
2,97,5343.41954210069,-156772.65834554,4848.97509765625,3460.67498779297,3,CTNNB1,Cytoplasm
2,97,5372.24473741319,-156754.050008138,4877.80029296875,3479.28332519531,3,ITGB4,Cytoplasm
2,97,5373.31407335069,-156820.187184652,4878.86962890625,3413.14614868164,3,FKBP11,Nuclear
2,97,5309.19444444444,-156791.658330282,4814.75,3441.67500305176,3,CXCR6,Cytoplasm
2,97,5323.01133897569,-156819.866658529,4828.56689453125,3413.46667480469,3,COL1A2,Cytoplasm
2,97,5384.21983506945,-156777.558339437,4889.775390625,3455.77499389648,3,KRT7,Cytoplasm
2,97,5366.72129991319,-156816.633321126,4872.27685546875,3416.70001220703,3,FKBP11,Nuclear
2,97,5328.25547960069,-156776.53334554,4833.81103515625,3456.79998779297,3,PDGFA,Cytoplasm
2,97,5345.52794053819,-156829.516682943,4851.08349609375,3403.81665039062,3,S100A6,Nuclear
2,97,5297.12803819444,-156803.816670736,4802.68359375,3429.51666259766,3,TNFRSF10D,Cytoplasm
2,97,5371.25206163194,-156776.102589925,4876.8076171875,3457.2307434082,3,DUSP5,Cytoplasm
2,97,5300.60313585069,-156807.383321126,4806.15869140625,3425.95001220703,3,COL3A1,Cytoplasm
2,97,5299.91612413194,-156837.704762777,4805.4716796875,3395.62857055664,3,KRT16,Cytoplasm
2,97,5365.90831163195,-156822.651509603,4871.4638671875,3410.68182373047,3,LTB,Nuclear
2,97,5304.35850694444,-156799.904759725,4809.9140625,3433.4285736084,3,KRT80,Cytoplasm
2,97,5323.68614366319,-156818.583333333,4829.24169921875,3414.75,3,NPPC,Cytoplasm
2,97,5370.97764756944,-156756.911107381,4876.533203125,3476.42222595215,3,DUSP5,Cytoplasm
2,97,5297.91612413194,-156802.447621663,4803.4716796875,3430.88571166992,3,PECAM1,Cytoplasm
2,97,5327.98301866319,-156824.156407674,4833.53857421875,3409.17692565918,3,DUSP5,Cytoplasm
2,97,5301.05967881944,-156822.933324178,4806.615234375,3410.40000915527,3,SOD2,Membrane
2,97,5360.35557725694,-156749.522237142,4865.9111328125,3483.81109619141,3,HSP90B1,Cytoplasm
2,97,5310.57774522569,-156793.53334554,4816.13330078125,3439.79998779297,3,DUSP5,Cytoplasm
2,97,5310.69493272569,-156796.733357747,4816.25048828125,3436.59997558594,3,OAS3,Cytoplasm
2,97,5343.67149522569,-156817.942403158,4849.22705078125,3415.39093017578,3,IL1RN,Nuclear
2,97,5300.79454210069,-156791.266667684,4806.35009765625,3442.06666564941,3,FCGR3A,Cytoplasm
2,97,5310.51133897569,-156818.133336385,4816.06689453125,3415.19999694824,3,DUSP5,Cytoplasm
2,97,5298.84434678819,-156791.133321126,4804.39990234375,3442.20001220703,3,KRT6C,Cytoplasm
2,97,5330.74424913194,-156832.861897786,4836.2998046875,3400.47143554688,3,COL1A1,Cytoplasm
2,97,5329.67784288194,-156825.933324178,4835.2333984375,3407.40000915527,3,DUSP1,Cytoplasm
2,97,5356.46934678819,-156761.98332723,4862.02490234375,3471.35000610352,3,RARA,Cytoplasm
2,97,5318.15684678819,-156822.033330282,4823.71240234375,3411.30000305176,3,COL8A1,Cytoplasm
2,97,5305.55137803819,-156818.89763387,4811.10693359375,3414.43569946289,3,TSC22D1,Membrane
2,97,5343.66905381944,-156776.60832723,4849.224609375,3456.72500610352,3,ST6GAL1,Cytoplasm
2,97,5380.41124131945,-156783.000005086,4885.966796875,3450.33332824707,3,KRT7,Cytoplasm
2,97,5311.72471788195,-156825.013341268,4817.2802734375,3408.31999206543,3,AZU1,Cytoplasm
2,97,5367.01963975694,-156764.558339437,4872.5751953125,3468.77499389648,3,TPM2,Membrane
2,97,5326.70469835069,-156809.753331502,4832.26025390625,3423.58000183105,3,GCG,Cytoplasm
2,97,5373.96153428819,-156803.03334554,4879.51708984375,3430.29998779297,3,DUSP5,Cytoplasm
2,97,5318.09434678819,-156807.616658529,4823.64990234375,3425.71667480469,3,DUSP5,Cytoplasm
2,97,5306.44444444444,-156756.133336385,4812,3477.19999694824,3,STAT3,Cytoplasm
2,97,5319.69444444444,-156763.500005086,4825.25,3469.83332824707,3,COL9A2,Cytoplasm
2,97,5321.54454210069,-156819.945821126,4827.10009765625,3413.38751220703,3,COL1A1,Cytoplasm
2,97,5348.67784288194,-156747.683324178,4854.2333984375,3485.65000915527,3,IL15RA,Cytoplasm
2,97,5372.05577256944,-156822.822240194,4877.611328125,3410.51109313965,3,TUBB,Nuclear
2,97,5359.70469835069,-156773.073323568,4865.26025390625,3460.26000976562,1,KRT17,Cytoplasm
2,97,5317.11729600694,-156821.469701131,4822.6728515625,3411.86363220215,1,THBS2,Cytoplasm
2,97,5339.86436631944,-156835.133336385,4845.419921875,3398.19999694824,1,IL17RB,Membrane
2,97,5311.73008897569,-156792.890477498,4817.28564453125,3440.44285583496,1,COL4A2,Cytoplasm
2,97,5309.49424913194,-156784.10832723,4815.0498046875,3449.22500610352,1,NLRC4,Cytoplasm
2,97,5361.2779405382,-156846.199971517,4866.83349609375,3387.13336181641,1,TNFRSF10B,Membrane
2,97,5366.40440538194,-156822.553334554,4871.9599609375,3410.7799987793,1,RPL21,Nuclear
2,97,5323.61094835069,-156802.408330282,4829.16650390625,3430.92500305176,1,TNFSF10,Cytoplasm
2,97,5321.68467881944,-156812.566655477,4827.240234375,3420.76667785645,1,HDAC4,Cytoplasm
2,97,5340.74473741319,-156842.116658529,4846.30029296875,3391.21667480469,1,COL9A2,Membrane
2,97,5371.61631944444,-156814.919041952,4877.171875,3418.41429138184,1,MZT2A,Nuclear
2,97,5369.16954210069,-156782.208333333,4874.72509765625,3451.125,1,DUSP5,Cytoplasm
2,97,5337.37120225695,-156829.299992879,4842.9267578125,3404.0333404541,1,COL1A1,Nuclear
2,97,5301.16465928819,-156801.393346151,4806.72021484375,3431.93998718262,1,IGF2R,Cytoplasm
2,97,5315.20372178819,-156786.183339437,4820.75927734375,3447.14999389648,1,IDO1,Cytoplasm
2,97,5315.25499131944,-156773.388890584,4820.810546875,3459.94444274902,1,COL9A2,Cytoplasm
2,97,5307.32432725694,-156779.233342489,4812.8798828125,3454.09999084473,1,NegPrb13,Cytoplasm
2,97,5382.26426866319,-156828.913335164,4887.81982421875,3404.41999816895,1,CLDN4,Nuclear
2,97,5382.54454210069,-156827.991673787,4888.10009765625,3405.3416595459,1,WIF1,Nuclear
2,97,5367.54454210069,-156786.658330282,4873.10009765625,3446.67500305176,1,NPPC,Cytoplasm
2,97,5379.2730577257,-156781.176198324,4884.82861328125,3452.15713500977,1,KRT19,Cytoplasm
2,97,5377.25987413194,-156812.141042074,4882.8154296875,3421.19229125977,1,CRP,Nuclear
2,97,5363.45909288194,-156831.30476888,4869.0146484375,3402.02856445312,1,PRSS2,Nuclear
2,97,5307.69102647569,-156817.620000203,4813.24658203125,3415.71333312988,1,CCL13,Membrane
2,97,5376.2525499132,-156817.533299764,4881.80810546875,3415.80003356934,1,CASP3,Nuclear
2,97,5321.56456163194,-156824.643315633,4827.1201171875,3408.6900177002,1,SERPINH1,Cytoplasm
2,97,5355.15879991319,-156784.276189168,4860.71435546875,3449.05714416504,1,CCL3L3,Cytoplasm
2,97,5360.77989366319,-156843.709828695,4866.33544921875,3389.62350463867,1,PDGFRA,Nuclear
2,97,5332.22471788194,-156825.61336263,4837.7802734375,3407.71997070312,1,COL1A1,Cytoplasm
2,97,5336.61485460069,-156837.67334493,4842.17041015625,3395.65998840332,1,COL3A1,Cytoplasm
2,97,5366.28428819445,-156842.913319906,4871.83984375,3390.42001342773,1,COL1A2,Nuclear
2,97,5376.88878038194,-156823.566655477,4882.4443359375,3409.76667785645,1,LEFTY2,Nuclear
2,97,5306.71934678819,-156789.833333333,4812.27490234375,3443.5,1,DUSP5,Cytoplasm
2,97,5301.66661241319,-156846.344441732,4807.22216796875,3386.98889160156,1,MT2A,Membrane
2,97,5321.93223741319,-156828.40834554,4827.48779296875,3404.92498779297,1,CSF2,Cytoplasm
2,97,5357.50694444444,-156782.008321126,4863.0625,3451.32501220703,1,VHL,Cytoplasm
2,97,5369.00450303819,-156792.843312581,4874.56005859375,3440.49002075195,1,HLA-DQA1,Cytoplasm
2,97,5378.23546006944,-156785.569707235,4883.791015625,3447.76362609863,1,OXGR1,Cytoplasm
2,97,5383.03428819445,-156823.713338216,4888.58984375,3409.61999511719,1,MGP,Nuclear
2,97,5315.5279405382,-156762.816670736,4821.08349609375,3470.51666259766,1,YBX3,Cytoplasm
2,97,5305.93712022569,-156839.69048055,4811.49267578125,3393.6428527832,1,KRT10,Membrane
2,97,5379.79014756944,-156812.65154012,4885.345703125,3420.68179321289,1,IGHG2,Nuclear
2,97,5314.39463975695,-156760.48332723,4819.9501953125,3472.85000610352,1,DUSP5,Cytoplasm
2,97,5344.51524522569,-156819.668645223,4850.07080078125,3413.66468811035,1,COL9A2,Nuclear
2,97,5377.04454210069,-156786.493336995,4882.60009765625,3446.83999633789,1,OXGR1,Cytoplasm
2,97,5349.84434678819,-156837.293340047,4855.39990234375,3396.03999328613,1,IGHD,Nuclear
2,97,5357.62754991319,-156826.349995931,4863.18310546875,3406.98333740234,1,MZT2A,Nuclear
2,97,5305.34434678819,-156787.193349202,4810.89990234375,3446.13998413086,1,COL1A2,Cytoplasm
2,97,5321.00450303819,-156820.453328451,4826.56005859375,3412.88000488281,1,FN1,Cytoplasm
2,97,5306.26963975694,-156785.183339437,4811.8251953125,3448.14999389648,1,IL1A,Cytoplasm
2,97,5312.30430772569,-156770.833333333,4817.85986328125,3462.5,1,DUSP5,Cytoplasm
2,97,5301.04405381944,-156767.333318075,4806.599609375,3466.00001525879,1,KLRB1,Cytoplasm
2,97,5357.14463975695,-156835.853322347,4862.7001953125,3397.48001098633,1,IFITM3,Nuclear
2,97,5353.58409288194,-156776.053334554,4859.1396484375,3457.2799987793,1,JUNB,Cytoplasm
2,97,5374.32432725694,-156778.573338827,4879.8798828125,3454.75999450684,6,PTGES3,Cytoplasm
2,97,5300.2642686632,-156814.973317464,4805.81982421875,3418.36001586914,6,MZT2A,Membrane
2,97,5350.31065538195,-156829.922200521,4855.8662109375,3403.4111328125,6,NKG7,Nuclear
2,97,5364.54454210069,-156845.533315023,4870.10009765625,3387.80001831055,6,IFNGR2,Membrane
2,97,5334.51085069444,-156830.566670736,4840.06640625,3402.76666259766,6,OXER1,Cytoplasm
2,97,5306.37510850694,-156823.583333333,4811.9306640625,3409.75,6,DUSP5,Membrane
2,97,5354.41612413195,-156747.433324178,4859.9716796875,3485.90000915527,6,HLA-C,Cytoplasm
2,97,5331.50645616319,-156810.595830282,4837.06201171875,3422.73750305176,6,SQSTM1,Cytoplasm
2,97,5364.29405381944,-156782.858342489,4869.849609375,3450.47499084473,6,ETV4,Cytoplasm
2,97,5324.20713975694,-156830.745824178,4829.7626953125,3402.58750915527,6,COL1A2,Cytoplasm
2,97,5345.63633897569,-156783.491658529,4851.19189453125,3449.84167480469,6,ADIRF,Cytoplasm
2,97,5343.53331163194,-156798.522237142,4849.0888671875,3434.81109619141,6,EFNA4,Cytoplasm
2,97,5298.61094835069,-156818.322209676,4804.16650390625,3415.01112365723,6,KRT10,Membrane
2,97,5371.60167100695,-156771.219045003,4877.1572265625,3462.11428833008,6,DUSP5,Cytoplasm
2,97,5309.22276475694,-156823.911107381,4814.7783203125,3409.42222595215,6,COL1A2,Cytoplasm
2,97,5308.64854600695,-156820.523808797,4814.2041015625,3412.80952453613,6,TAGLN,Membrane
2,97,5315.46934678819,-156767.308339437,4821.02490234375,3466.02499389648,6,DUSP5,Cytoplasm
2,97,5383.24424913194,-156826.50475057,4888.7998046875,3406.82858276367,6,IGFBP7,Nuclear
2,97,5366.71104600694,-156788.92221578,4872.2666015625,3444.41111755371,6,TGFB3,Cytoplasm
2,97,5382.81700303819,-156790.351506551,4888.37255859375,3442.98182678223,6,ITGB2,Cytoplasm
2,97,5329.24424913194,-156821.520818075,4834.7998046875,3411.81251525879,6,SUCNR1,Cytoplasm
